Stations,index1,index2,index3,index4
後山埤,7525.820610687023,2.2241395856362427,1.7323887233707937,0.634019862749852
科技大樓,4886.099236641221,0.7889106214269412,0.8199113964506061,0.45052270019831103
紅樹林,5841.412213740458,2.719466092529137,2.2186126006236386,0.6893071257453475
徐匯中學,7817.022900763359,8.943330130983904,4.674794057159553,0.8237821514001271
海山,14055.229007633588,5.547682198673414,4.0025455636325695,0.8001017707325276
迴龍,7143.4503816793895,4.828711484593837,3.405176946631273,0.7729943627429723
動物園,1915.9083969465648,1.7162354034541214,0.8031757867064333,0.4454228992135389
唭哩岸,4280.015267175572,5.382689629901063,3.245899076912389,0.7644786223399359
國父紀念館,3812.958015267176,0.2743543114459526,0.3640889839388212,0.26690999504116697
淡水,16435.431297709925,3.4156352617564636,2.1587871118983175,0.6834227934407913
頂埔,4957.725190839695,1.4426713786497374,1.564082989150722,0.6099970226270949
頂溪,20829.75572519084,6.418331739961759,3.359518066949099,0.7706168469443171
善導寺,3732.083969465649,0.2081153574968074,0.28756318896149974,0.2233390884632524
復興崗,2116.9809160305344,2.3048730844484133,2.391862521022899,0.7051767299523609
景平,1458.1946564885495,1.5514103504431818,1.890161485028992,0.65399857233584
景安,16613.003816793895,5.349837805650664,3.7659867724318374,0.7901798624821295
景美,7458.9312977099235,2.1264275849593512,1.5585654345622477,0.6091559799520653
港墘,3834.874045801527,0.26795528333376795,0.36993357493925794,0.270037600148358
菜寮,6026.32824427481,3.853516340049873,2.744716210343329,0.7329570670167509
象山,3975.977099236641,0.45146259243884407,0.549019917866208,0.35443050895206624
圓山,10537.553435114503,1.0959395039715663,1.1253806686561372,0.5294960499324138
新北投,1564.0992366412213,0.939551777861772,0.902564351049373,0.4743935996443732
新北產業園區,941.912213740458,0.4435833937004779,0.5154802189079668,0.34014315230020914
新店,7428.316793893129,4.1155418415506,2.8073557136819387,0.7373505195728243
新店區公所,6737.015267175572,3.7862022191807605,2.8241387255121566,0.7385032103232414
新埔,22912.27099236641,4.607441352403458,2.954495566545134,0.7471232466512396
新埔民生,872.0801526717557,2.537130592702658,1.7864905861012073,0.6411256492349481
新莊,6405.1106870229005,3.8140625464932896,3.1027349137851337,0.7562601481660408
萬芳社區,1764.9083969465648,5.95410199556541,4.962342916626423,0.8322806967020586
萬芳醫院,6709.446564885497,2.1660348157223974,1.6212012498339952,0.6184955275512204
萬隆,5761.263358778626,4.234598529423766,2.9162330975670545,0.744652584489609
葫洲,4365,2.254808292389565,1.8877202365035504,0.653706066342909
輔大,4231.4312977099235,1.1396405675512022,0.9325821430373996,0.4825575701386123
劍南路,2690.412213740458,0.6123138081325734,0.5942795091904542,0.3727574153494693
劍潭,8558.198473282442,0.7162395764982963,0.8299737672902873,0.4535440792242948
橋和,258.5381679389313,0.09852751625196143,0.23989502799607593,0.19348011128312642
頭前庄,3036.469465648855,2.5205293348092983,1.9435303602184033,0.6602718920399373
龍山寺,11847.141221374046,2.246555396844254,1.6804119023115232,0.6269230116693543
雙連,5438.3091603053435,0.30114042515753703,0.49723765967953293,0.33210336145696545
關渡,4408.007633587787,0.4929937706639424,0.674977118884781,0.4029769190722966
蘆洲,10580.729007633588,12.276510263215565,6.7363373039594485,0.8707398655578007
麟光,2523.3778625954196,4.990413395219711,3.2789832610043397,0.7662996232975949
